"","InvName2","InvID2","website"
"5537","Rohit Chauhan","4879816855650304","http://www.seed-db.com/investorgraph/investorview?investorid=4879816855650304"
"5538","Rohit Dsouza","5700054459351040","http://www.seed-db.com/investorgraph/investorview?investorid=5700054459351040"
"5539","Rokk3r Labs","5770335039258624","http://www.seed-db.com/investorgraph/investorview?investorid=5770335039258624"
"5540","Roland Zeller","6180514784346112","http://www.seed-db.com/investorgraph/investorview?investorid=6180514784346112"
"5541","Rolf Schršmgens","6328636378447872","http://www.seed-db.com/investorgraph/investorview?investorid=6328636378447872"
"5542","Rolling Hills Ventures","4891062959079424","http://www.seed-db.com/investorgraph/investorview?investorid=4891062959079424"
"5543","Romar Capital","5943872274300928","http://www.seed-db.com/investorgraph/investorview?investorid=5943872274300928"
"5544","Romar Capital Partners","5111055160180736","http://www.seed-db.com/investorgraph/investorview?investorid=5111055160180736"
"5545","Romulus Capital","5975540255162368","http://www.seed-db.com/investorgraph/investorview?investorid=5975540255162368"
"5546","Ron Aris","6495711256379392","http://www.seed-db.com/investorgraph/investorview?investorid=6495711256379392"
"5547","Ron Bouganim","5065392825303040","http://www.seed-db.com/investorgraph/investorview?investorid=5065392825303040"
"5548","Ron Burkle","6256099095216128","http://www.seed-db.com/investorgraph/investorview?investorid=6256099095216128"
"5549","Ron Carmichael","5582687771295744","http://www.seed-db.com/investorgraph/investorview?investorid=5582687771295744"
"5550","Ron Conway","6476787798245376","http://www.seed-db.com/investorgraph/investorview?investorid=6476787798245376"
"5551","Ron Garret","5970276504305664","http://www.seed-db.com/investorgraph/investorview?investorid=5970276504305664"
"5552","Ron Gura","5680647515406336","http://www.seed-db.com/investorgraph/investorview?investorid=5680647515406336"
"5553","Ron Gura","6251538506842112","http://www.seed-db.com/investorgraph/investorview?investorid=6251538506842112"
"5554","Ron Kastner","5680457261776896","http://www.seed-db.com/investorgraph/investorview?investorid=5680457261776896"
"5555","Ron Rofe","4982075425816576","http://www.seed-db.com/investorgraph/investorview?investorid=4982075425816576"
"5556","Ronald Conway","6598812487385088","http://www.seed-db.com/investorgraph/investorview?investorid=6598812487385088"
"5557","Ronan Harris","6051935375327232","http://www.seed-db.com/investorgraph/investorview?investorid=6051935375327232"
"5558","Ronnie Cheng","4608190603853824","http://www.seed-db.com/investorgraph/investorview?investorid=4608190603853824"
"5559","Ronny Conway","5773723797815296","http://www.seed-db.com/investorgraph/investorview?investorid=5773723797815296"
"5560","Rony Kahan","5130469670649856","http://www.seed-db.com/investorgraph/investorview?investorid=5130469670649856"
"5561","Rony Kahan","6360806065176576","http://www.seed-db.com/investorgraph/investorview?investorid=6360806065176576"
"5562","Root Ventures","5177065754066944","http://www.seed-db.com/investorgraph/investorview?investorid=5177065754066944"
"5563","Root Ventures","5970307273719808","http://www.seed-db.com/investorgraph/investorview?investorid=5970307273719808"
"5564","Rory Hackett","6698251713511424","http://www.seed-db.com/investorgraph/investorview?investorid=6698251713511424"
"5565","Rosco Hill","6243210296819712","http://www.seed-db.com/investorgraph/investorview?investorid=6243210296819712"
"5566","Rose Park Advisors","5832150523838464","http://www.seed-db.com/investorgraph/investorview?investorid=5832150523838464"
"5567","Rose Tech Ventures","5653147578007552","http://www.seed-db.com/investorgraph/investorview?investorid=5653147578007552"
"5568","RoseRock","6513519520382976","http://www.seed-db.com/investorgraph/investorview?investorid=6513519520382976"
"5569","Rosecliff Ventures","5215954753552384","http://www.seed-db.com/investorgraph/investorview?investorid=5215954753552384"
"5570","Rosepaul Investments / RosePaul Ventures","4600228812423168","http://www.seed-db.com/investorgraph/investorview?investorid=4600228812423168"
"5571","Ross Levinsohn","6549767035289600","http://www.seed-db.com/investorgraph/investorview?investorid=6549767035289600"
"5572","Rothenberg Ventures","5744846186741760","http://www.seed-db.com/investorgraph/investorview?investorid=5744846186741760"
"5573","Rough Draft Ventures","4856534307700736","http://www.seed-db.com/investorgraph/investorview?investorid=4856534307700736"
"5574","Route 66 Ventures","6468480362610688","http://www.seed-db.com/investorgraph/investorview?investorid=6468480362610688"
"5575","Router Ventures","5087513353912320","http://www.seed-db.com/investorgraph/investorview?investorid=5087513353912320"
"5576","Rouven Dresselhaus","6237829344526336","http://www.seed-db.com/investorgraph/investorview?investorid=6237829344526336"
"5577","Roy Rodenstein","6340410238566400","http://www.seed-db.com/investorgraph/investorview?investorid=6340410238566400"
"5578","Royal Bank of Canada","5694968580538368","http://www.seed-db.com/investorgraph/investorview?investorid=5694968580538368"
"5579","Royce Disini","5987195886239744","http://www.seed-db.com/investorgraph/investorview?investorid=5987195886239744"
"5580","Royston Tay","6271179782356992","http://www.seed-db.com/investorgraph/investorview?investorid=6271179782356992"
"5581","Ruben Ferreiro","5318789272961024","http://www.seed-db.com/investorgraph/investorview?investorid=5318789272961024"
"5582","Rubicon Venture Capital","5877975778066432","http://www.seed-db.com/investorgraph/investorview?investorid=5877975778066432"
"5583","Ruchi Sanghvi","6079802196885504","http://www.seed-db.com/investorgraph/investorview?investorid=6079802196885504"
"5584","Rudy Gadre","5175574628663296","http://www.seed-db.com/investorgraph/investorview?investorid=5175574628663296"
"5585","Rudy Gadre","5630688472596480","http://www.seed-db.com/investorgraph/investorview?investorid=5630688472596480"
"5586","Rudy Gopalakrishnan","5701462956965888","http://www.seed-db.com/investorgraph/investorview?investorid=5701462956965888"
"5587","Rufus Griscom","5950986195566592","http://www.seed-db.com/investorgraph/investorview?investorid=5950986195566592"
"5588","Rufus Griscom","6205153665351680","http://www.seed-db.com/investorgraph/investorview?investorid=6205153665351680"
"5589","Rugged Ventures","5577557210562560","http://www.seed-db.com/investorgraph/investorview?investorid=5577557210562560"
"5590","Rui Rodrigues","6341119013027840","http://www.seed-db.com/investorgraph/investorview?investorid=6341119013027840"
"5591","Runa Capital","5733710510948352","http://www.seed-db.com/investorgraph/investorview?investorid=5733710510948352"
"5592","Russ Fradin","4620091257782272","http://www.seed-db.com/investorgraph/investorview?investorid=4620091257782272"
"5593","Russ Siegelman","5657275645558784","http://www.seed-db.com/investorgraph/investorview?investorid=5657275645558784"
"5594","Russel Simmons","4900275462602752","http://www.seed-db.com/investorgraph/investorview?investorid=4900275462602752"
"5595","Russel Simmons","4901199551660032","http://www.seed-db.com/investorgraph/investorview?investorid=4901199551660032"
"5596","Russel Simmons","6082656903102464","http://www.seed-db.com/investorgraph/investorview?investorid=6082656903102464"
"5597","Russell Cook","4923381312913408","http://www.seed-db.com/investorgraph/investorview?investorid=4923381312913408"
"5598","Russell Cook","4956756996259840","http://www.seed-db.com/investorgraph/investorview?investorid=4956756996259840"
"5599","Russell Cook","5993001042051072","http://www.seed-db.com/investorgraph/investorview?investorid=5993001042051072"
"5600","Russell Hirsch","6048929435090944","http://www.seed-db.com/investorgraph/investorview?investorid=6048929435090944"
"5601","Russell Long","6653887389892608","http://www.seed-db.com/investorgraph/investorview?investorid=6653887389892608"
"5602","Russell Siegelman","6298578972573696","http://www.seed-db.com/investorgraph/investorview?investorid=6298578972573696"
"5603","Russia Partners","5130730975789056","http://www.seed-db.com/investorgraph/investorview?investorid=5130730975789056"
"5604","Russia Partners","5975362848686080","http://www.seed-db.com/investorgraph/investorview?investorid=5975362848686080"
"5605","Rustic Canyon Partners","4967200075022336","http://www.seed-db.com/investorgraph/investorview?investorid=4967200075022336"
"5606","Rutledge Vine Capital","6468342911074304","http://www.seed-db.com/investorgraph/investorview?investorid=6468342911074304"
"5607","Ruvento","6265022678302720","http://www.seed-db.com/investorgraph/investorview?investorid=6265022678302720"
"5608","Ryan Allis","6020934553042944","http://www.seed-db.com/investorgraph/investorview?investorid=6020934553042944"
"5609","Ryan Allis","6247144621080576","http://www.seed-db.com/investorgraph/investorview?investorid=6247144621080576"
"5610","Ryan Bednar","5698360262524928","http://www.seed-db.com/investorgraph/investorview?investorid=5698360262524928"
"5611","Ryan Delk","5676991894257664","http://www.seed-db.com/investorgraph/investorview?investorid=5676991894257664"
"5612","Ryan Flynn MD PhD","5636112429088768","http://www.seed-db.com/investorgraph/investorview?investorid=5636112429088768"
"5613","Ryan Holmes","4791861663236096","http://www.seed-db.com/investorgraph/investorview?investorid=4791861663236096"
"5614","Ryan Hubbard","6008910439776256","http://www.seed-db.com/investorgraph/investorview?investorid=6008910439776256"
"5615","Ryan McIntyre","6294470299484160","http://www.seed-db.com/investorgraph/investorview?investorid=6294470299484160"
"5616","Ryan Melohn","4816610602778624","http://www.seed-db.com/investorgraph/investorview?investorid=4816610602778624"
"5617","Ryan Merket","4846303993397248","http://www.seed-db.com/investorgraph/investorview?investorid=4846303993397248"
"5618","Ryan Mickle","5749937618812928","http://www.seed-db.com/investorgraph/investorview?investorid=5749937618812928"
"5619","Ryan Moore","6324594378014720","http://www.seed-db.com/investorgraph/investorview?investorid=6324594378014720"
"5620","Ryan Petersen","5683692932431872","http://www.seed-db.com/investorgraph/investorview?investorid=5683692932431872"
"5621","Ryan Raddon (Kaskade)","5187858839109632","http://www.seed-db.com/investorgraph/investorview?investorid=5187858839109632"
"5622","Ryan Scott","5736540844064768","http://www.seed-db.com/investorgraph/investorview?investorid=5736540844064768"
"5623","Ryan Scripps","6649312712851456","http://www.seed-db.com/investorgraph/investorview?investorid=6649312712851456"
"5624","Ryan Slack","5174324281475072","http://www.seed-db.com/investorgraph/investorview?investorid=5174324281475072"
"5625","Ryan Slack","6436823261773824","http://www.seed-db.com/investorgraph/investorview?investorid=6436823261773824"
"5626","Ryan Spraetz","6615015251509248","http://www.seed-db.com/investorgraph/investorview?investorid=6615015251509248"
"5627","Ryan Tuerck","5200891783151616","http://www.seed-db.com/investorgraph/investorview?investorid=5200891783151616"
"5628","S-Cubed Capital","5967253010907136","http://www.seed-db.com/investorgraph/investorview?investorid=5967253010907136"
"5629","S.R. One , Limited","6547528988229632","http://www.seed-db.com/investorgraph/investorview?investorid=6547528988229632"
"5630","S2 Capital","5463747120332800","http://www.seed-db.com/investorgraph/investorview?investorid=5463747120332800"
"5631","S3 Ventures","6238777978650624","http://www.seed-db.com/investorgraph/investorview?investorid=6238777978650624"
"5632","SAIC Capital","5261362791972864","http://www.seed-db.com/investorgraph/investorview?investorid=5261362791972864"
"5633","SAIF Partners","5516852243464192","http://www.seed-db.com/investorgraph/investorview?investorid=5516852243464192"
"5634","SBI Investment","5094230867312640","http://www.seed-db.com/investorgraph/investorview?investorid=5094230867312640"
"5635","SEEK","5639167006474240","http://www.seed-db.com/investorgraph/investorview?investorid=5639167006474240"
"5636","SEEK Ltd.","5749399372169216","http://www.seed-db.com/investorgraph/investorview?investorid=5749399372169216"
"5637","SF Angels Group","5171288368742400","http://www.seed-db.com/investorgraph/investorview?investorid=5171288368742400"
"5638","SG VC","5177171865763840","http://www.seed-db.com/investorgraph/investorview?investorid=5177171865763840"
"5639","SGH CAPITAL","6209613020004352","http://www.seed-db.com/investorgraph/investorview?investorid=6209613020004352"
"5640","SGVC","5387376159358976","http://www.seed-db.com/investorgraph/investorview?investorid=5387376159358976"
"5641","SGVC","6267131876343808","http://www.seed-db.com/investorgraph/investorview?investorid=6267131876343808"
"5642","SHOzemi Innovation Ventures","5464729057230848","http://www.seed-db.com/investorgraph/investorview?investorid=5464729057230848"
"5643","SJF Ventures","5764467728056320","http://www.seed-db.com/investorgraph/investorview?investorid=5764467728056320"
"5644","SK Telecom Ventures","5989668445224960","http://www.seed-db.com/investorgraph/investorview?investorid=5989668445224960"
"5645","SK Ventures","4846593605894144","http://www.seed-db.com/investorgraph/investorview?investorid=4846593605894144"
"5646","SLP Ventures","6186836972011520","http://www.seed-db.com/investorgraph/investorview?investorid=6186836972011520"
"5647","SMC Holdings","6549077286191104","http://www.seed-db.com/investorgraph/investorview?investorid=6549077286191104"
"5648","SMRK VC Fund","5242376989704192","http://www.seed-db.com/investorgraph/investorview?investorid=5242376989704192"
"5649","SNCF","5881643747246080","http://www.seed-db.com/investorgraph/investorview?investorid=5881643747246080"
"5650","SODENA","6208523339825152","http://www.seed-db.com/investorgraph/investorview?investorid=6208523339825152"
"5651","SOSV","5676094866849792","http://www.seed-db.com/investorgraph/investorview?investorid=5676094866849792"
"5652","SOSventures","4838442592632832","http://www.seed-db.com/investorgraph/investorview?investorid=4838442592632832"
"5653","SP Investment Fund","5954527328993280","http://www.seed-db.com/investorgraph/investorview?investorid=5954527328993280"
"5654","SP Investment Fund LLC","6165722333970432","http://www.seed-db.com/investorgraph/investorview?investorid=6165722333970432"
"5655","SP Investment Fund LLC","6262950205587456","http://www.seed-db.com/investorgraph/investorview?investorid=6262950205587456"
"5656","SQN Investment Group","5421907025330176","http://www.seed-db.com/investorgraph/investorview?investorid=5421907025330176"
"5657","SRI Capital","5452650535452672","http://www.seed-db.com/investorgraph/investorview?investorid=5452650535452672"
"5658","STE Capital","5661847202037760","http://www.seed-db.com/investorgraph/investorview?investorid=5661847202037760"
"5659","SURGE Accelerator","6737807292760064","http://www.seed-db.com/investorgraph/investorview?investorid=6737807292760064"
"5660","SV Angel","4848108554944512","http://www.seed-db.com/investorgraph/investorview?investorid=4848108554944512"
"5661","SV FRONTIER","5063974483656704","http://www.seed-db.com/investorgraph/investorview?investorid=5063974483656704"
"5662","SV2","4895623224492032","http://www.seed-db.com/investorgraph/investorview?investorid=4895623224492032"
"5663","SVB Capital","4975663576514560","http://www.seed-db.com/investorgraph/investorview?investorid=4975663576514560"
"5664","SVS Ventures","6571497623650304","http://www.seed-db.com/investorgraph/investorview?investorid=6571497623650304"
"5665","SWSD-Iot Holdings, LLC","4631313738891264","http://www.seed-db.com/investorgraph/investorview?investorid=4631313738891264"
"5666","SWaN & Legend Venture Partners","5200647423000576","http://www.seed-db.com/investorgraph/investorview?investorid=5200647423000576"
"5667","SXE Ventures","5124271953149952","http://www.seed-db.com/investorgraph/investorview?investorid=5124271953149952"
"5668","SYD Ventures","5224649566715904","http://www.seed-db.com/investorgraph/investorview?investorid=5224649566715904"
"5669","SYD Ventures","5655755126472704","http://www.seed-db.com/investorgraph/investorview?investorid=5655755126472704"
"5670","SaaS Capital","6269004096208896","http://www.seed-db.com/investorgraph/investorview?investorid=6269004096208896"
"5671","SaaStr Fund","5077824528449536","http://www.seed-db.com/investorgraph/investorview?investorid=5077824528449536"
"5672","Saar Gur","5577779336708096","http://www.seed-db.com/investorgraph/investorview?investorid=5577779336708096"
"5673","Sacha Fuentes","4631376015917056","http://www.seed-db.com/investorgraph/investorview?investorid=4631376015917056"
"5674","Sachin Agarwal","6630293821718528","http://www.seed-db.com/investorgraph/investorview?investorid=6630293821718528"
"5675","Sachin Dev Duggal","6235575879204864","http://www.seed-db.com/investorgraph/investorview?investorid=6235575879204864"
"5676","Saeed Amidi","5383226143014912","http://www.seed-db.com/investorgraph/investorview?investorid=5383226143014912"
"5677","Saeed Amidi","5958338693038080","http://www.seed-db.com/investorgraph/investorview?investorid=5958338693038080"
"5678","Safa Rashtchy","4975182494040064","http://www.seed-db.com/investorgraph/investorview?investorid=4975182494040064"
"5679","Safa Rashtchy","5485462470787072","http://www.seed-db.com/investorgraph/investorview?investorid=5485462470787072"
"5680","Safeguard Scientifics","5140622168031232","http://www.seed-db.com/investorgraph/investorview?investorid=5140622168031232"
"5681","Safeguard Scientifics","5161745677025280","http://www.seed-db.com/investorgraph/investorview?investorid=5161745677025280"
"5682","Sahil Lavingia","5445373011165184","http://www.seed-db.com/investorgraph/investorview?investorid=5445373011165184"
"5683","Sailesh Ramakrishnan","5727015143473152","http://www.seed-db.com/investorgraph/investorview?investorid=5727015143473152"
"5684","Saint Louis Arch Angels","6198208703234048","http://www.seed-db.com/investorgraph/investorview?investorid=6198208703234048"
"5685","Saleh Daher","5607819550130176","http://www.seed-db.com/investorgraph/investorview?investorid=5607819550130176"
"5686","Salesforce","5619633793007616","http://www.seed-db.com/investorgraph/investorview?investorid=5619633793007616"
"5687","Salesforce","5730344800092160","http://www.seed-db.com/investorgraph/investorview?investorid=5730344800092160"
"5688","Salesforce Ventures","4893194537926656","http://www.seed-db.com/investorgraph/investorview?investorid=4893194537926656"
"5689","Salil Pitroda","5387120877240320","http://www.seed-db.com/investorgraph/investorview?investorid=5387120877240320"
"5690","Sam Altman","6534692115316736","http://www.seed-db.com/investorgraph/investorview?investorid=6534692115316736"
"5691","Sam Altschuler","5436040303083520","http://www.seed-db.com/investorgraph/investorview?investorid=5436040303083520"
"5692","Sam Choi","5370228263354368","http://www.seed-db.com/investorgraph/investorview?investorid=5370228263354368"
"5693","Sam Choi","5732789911552000","http://www.seed-db.com/investorgraph/investorview?investorid=5732789911552000"
"5694","Sam Decker","5201458349735936","http://www.seed-db.com/investorgraph/investorview?investorid=5201458349735936"
"5695","Sam Englebardt","5263874563506176","http://www.seed-db.com/investorgraph/investorview?investorid=5263874563506176"
"5696","Sam Friend","6329516678971392","http://www.seed-db.com/investorgraph/investorview?investorid=6329516678971392"
"5697","Sam Guren","6626594479144960","http://www.seed-db.com/investorgraph/investorview?investorid=6626594479144960"
"5698","Sam Hodges","5104561018634240","http://www.seed-db.com/investorgraph/investorview?investorid=5104561018634240"
"5699","Sam Hwang","5710904419155968","http://www.seed-db.com/investorgraph/investorview?investorid=5710904419155968"
"5700","Sam Lessin","6104940539805696","http://www.seed-db.com/investorgraph/investorview?investorid=6104940539805696"
"5701","Sam Melamed","5991512701665280","http://www.seed-db.com/investorgraph/investorview?investorid=5991512701665280"
"5702","Sam Morgan","4613040246882304","http://www.seed-db.com/investorgraph/investorview?investorid=4613040246882304"
"5703","Sam Stokes","6590563788783616","http://www.seed-db.com/investorgraph/investorview?investorid=6590563788783616"
"5704","Sam Teller","5658896907632640","http://www.seed-db.com/investorgraph/investorview?investorid=5658896907632640"
"5705","Sam Teller","6046928919855104","http://www.seed-db.com/investorgraph/investorview?investorid=6046928919855104"
"5706","Sam Yagan","5503345544396800","http://www.seed-db.com/investorgraph/investorview?investorid=5503345544396800"
"5707","Sam Yagan","6308849631887360","http://www.seed-db.com/investorgraph/investorview?investorid=6308849631887360"
"5708","Sam Yam","5751134002085888","http://www.seed-db.com/investorgraph/investorview?investorid=5751134002085888"
"5709","Samaipata Ventures","5271704771231744","http://www.seed-db.com/investorgraph/investorview?investorid=5271704771231744"
"5710","Sameer Jageti","4796685981057024","http://www.seed-db.com/investorgraph/investorview?investorid=4796685981057024"
"5711","Sameer Jagetia","4621031587184640","http://www.seed-db.com/investorgraph/investorview?investorid=4621031587184640"
"5712","Samer Hamadeh","5198229285109760","http://www.seed-db.com/investorgraph/investorview?investorid=5198229285109760"
"5713","Samos Investments","6731248873504768","http://www.seed-db.com/investorgraph/investorview?investorid=6731248873504768"
"5714","Samothrace Partners","6353189649514496","http://www.seed-db.com/investorgraph/investorview?investorid=6353189649514496"
"5715","Samsung NEXT","5658825357000704","http://www.seed-db.com/investorgraph/investorview?investorid=5658825357000704"
"5716","Samsung Ventures","5440097855995904","http://www.seed-db.com/investorgraph/investorview?investorid=5440097855995904"
"5717","Samuel Klepfish","6318259603243008","http://www.seed-db.com/investorgraph/investorview?investorid=6318259603243008"
"5718","Samurai Incubate","5823605011120128","http://www.seed-db.com/investorgraph/investorview?investorid=5823605011120128"
"5719","Samvit Ramadurgam","6537199034040320","http://www.seed-db.com/investorgraph/investorview?investorid=6537199034040320"
"5720","Sand Hill Angels","4626650478149632","http://www.seed-db.com/investorgraph/investorview?investorid=4626650478149632"
"5721","Sand Hill East","5666845642194944","http://www.seed-db.com/investorgraph/investorview?investorid=5666845642194944"
"5722","Sand Hill East","6308586313482240","http://www.seed-db.com/investorgraph/investorview?investorid=6308586313482240"
"5723","Sandalphon Capital","5746949948964864","http://www.seed-db.com/investorgraph/investorview?investorid=5746949948964864"
"5724","Sandbox Industries","4650680014864384","http://www.seed-db.com/investorgraph/investorview?investorid=4650680014864384"
"5725","Sandeep Bhanote","5750312438595584","http://www.seed-db.com/investorgraph/investorview?investorid=5750312438595584"
"5726","Sandor Capital","5762188476153856","http://www.seed-db.com/investorgraph/investorview?investorid=5762188476153856"
"5727","Sandra Perkins","6203388001779712","http://www.seed-db.com/investorgraph/investorview?investorid=6203388001779712"
"5728","Sands Capital Ventures","6225541711527936","http://www.seed-db.com/investorgraph/investorview?investorid=6225541711527936"
"5729","Sandy Kory","6364170626793472","http://www.seed-db.com/investorgraph/investorview?investorid=6364170626793472"
"5730","Sangbeom Kim","4805408493404160","http://www.seed-db.com/investorgraph/investorview?investorid=4805408493404160"
"5731","Sangbeom Kim","5271186040684544","http://www.seed-db.com/investorgraph/investorview?investorid=5271186040684544"
"5732","Sangwook Jin","5357192337162240","http://www.seed-db.com/investorgraph/investorview?investorid=5357192337162240"
"5733","Sangwook Jin","5775226499497984","http://www.seed-db.com/investorgraph/investorview?investorid=5775226499497984"
"5734","Sanjay Chadda","6224029073539072","http://www.seed-db.com/investorgraph/investorview?investorid=6224029073539072"
"5735","Sanjay Parekh","6730593354121216","http://www.seed-db.com/investorgraph/investorview?investorid=6730593354121216"
"5736","Sanjay Sathe","5757586955567104","http://www.seed-db.com/investorgraph/investorview?investorid=5757586955567104"
"5737","Sanjeev Singh","5046032320692224","http://www.seed-db.com/investorgraph/investorview?investorid=5046032320692224"
"5738","Sanjiva Weerawarana","5373944437669888","http://www.seed-db.com/investorgraph/investorview?investorid=5373944437669888"
"5739","Sanofi-Genzyme BioVentures","5741084516810752","http://www.seed-db.com/investorgraph/investorview?investorid=5741084516810752"
"5740","SanomaVentures","5754387557253120","http://www.seed-db.com/investorgraph/investorview?investorid=5754387557253120"
"5741","Santander InnoVentures","6055751185334272","http://www.seed-db.com/investorgraph/investorview?investorid=6055751185334272"
"5742","Santiago Schettini","5926589439148032","http://www.seed-db.com/investorgraph/investorview?investorid=5926589439148032"
"5743","Sapphire Ventures","4833363164659712","http://www.seed-db.com/investorgraph/investorview?investorid=4833363164659712"
"5744","Sapphire Ventures","5645058560753664","http://www.seed-db.com/investorgraph/investorview?investorid=5645058560753664"
"5745","Sara Haider","4790933950300160","http://www.seed-db.com/investorgraph/investorview?investorid=4790933950300160"
"5746","Sarah Imbach","5707956494532608","http://www.seed-db.com/investorgraph/investorview?investorid=5707956494532608"
"5747","Sarah Imbach","5890308239785984","http://www.seed-db.com/investorgraph/investorview?investorid=5890308239785984"
"5748","Sarah Leary","6423163789377536","http://www.seed-db.com/investorgraph/investorview?investorid=6423163789377536"
"5749","Sarah Wood","5355480104828928","http://www.seed-db.com/investorgraph/investorview?investorid=5355480104828928"
"5750","Sarah du Heaume","5501863340277760","http://www.seed-db.com/investorgraph/investorview?investorid=5501863340277760"
"5751","Sarah du Heaume","5630776972410880","http://www.seed-db.com/investorgraph/investorview?investorid=5630776972410880"
"5752","Sascha Hausmann","6158422915416064","http://www.seed-db.com/investorgraph/investorview?investorid=6158422915416064"
"5753","Sasha Markvo","5708138544103424","http://www.seed-db.com/investorgraph/investorview?investorid=5708138544103424"
"5754","Satish Dharmaraj","5628126822400000","http://www.seed-db.com/investorgraph/investorview?investorid=5628126822400000"
"5755","Satori Capital","4690019499376640","http://www.seed-db.com/investorgraph/investorview?investorid=4690019499376640"
"5756","Saul Klein","6150116746461184","http://www.seed-db.com/investorgraph/investorview?investorid=6150116746461184"
"5757","Savneet Singh","6010031526903808","http://www.seed-db.com/investorgraph/investorview?investorid=6010031526903808"
"5758","Sazze","5917471777226752","http://www.seed-db.com/investorgraph/investorview?investorid=5917471777226752"
"5759","Sazze Partners","5370097086496768","http://www.seed-db.com/investorgraph/investorview?investorid=5370097086496768"
"5760","Scale Venture Partners","5440660060504064","http://www.seed-db.com/investorgraph/investorview?investorid=5440660060504064"
"5761","Scaleworks","5193743380512768","http://www.seed-db.com/investorgraph/investorview?investorid=5193743380512768"
"5762","Scenario Creation","6354650471071744","http://www.seed-db.com/investorgraph/investorview?investorid=6354650471071744"
"5763","Schooner Capital","5754771952631808","http://www.seed-db.com/investorgraph/investorview?investorid=5754771952631808"
"5764","SciFi VC","5713853551738880","http://www.seed-db.com/investorgraph/investorview?investorid=5713853551738880"
"5765","Science","6063994867548160","http://www.seed-db.com/investorgraph/investorview?investorid=6063994867548160"
"5766","Science","6298687890259968","http://www.seed-db.com/investorgraph/investorview?investorid=6298687890259968"
"5767","Science House Capital","5448736478068736","http://www.seed-db.com/investorgraph/investorview?investorid=5448736478068736"
"5768","Scooter Braun","5238682512523264","http://www.seed-db.com/investorgraph/investorview?investorid=5238682512523264"
"5769","Scott Banister","5405854450843648","http://www.seed-db.com/investorgraph/investorview?investorid=5405854450843648"
"5770","Scott Becker","5605044560855040","http://www.seed-db.com/investorgraph/investorview?investorid=5605044560855040"
"5771","Scott Belsky","5198398403641344","http://www.seed-db.com/investorgraph/investorview?investorid=5198398403641344"
"5772","Scott Farquhar","6091828004651008","http://www.seed-db.com/investorgraph/investorview?investorid=6091828004651008"
"5773","Scott Hartley","5683936655048704","http://www.seed-db.com/investorgraph/investorview?investorid=5683936655048704"
"5774","Scott Heller","5581094216794112","http://www.seed-db.com/investorgraph/investorview?investorid=5581094216794112"
"5775","Scott Kleper","6567818287906816","http://www.seed-db.com/investorgraph/investorview?investorid=6567818287906816"
"5776","Scott Kluth","5100577197391872","http://www.seed-db.com/investorgraph/investorview?investorid=5100577197391872"
"5777","Scott Kurnit","5094181559074816","http://www.seed-db.com/investorgraph/investorview?investorid=5094181559074816"
"5778","Scott Lake","5696399727394816","http://www.seed-db.com/investorgraph/investorview?investorid=5696399727394816"
"5779","Scott Lieberman","5059412993507328","http://www.seed-db.com/investorgraph/investorview?investorid=5059412993507328"
"5780","Scott Marlette","5246490482049024","http://www.seed-db.com/investorgraph/investorview?investorid=5246490482049024"
"5781","Scott McDaniel","6654495563972608","http://www.seed-db.com/investorgraph/investorview?investorid=6654495563972608"
"5782","Scott McNealy","4918932565655552","http://www.seed-db.com/investorgraph/investorview?investorid=4918932565655552"
"5783","Scott Moss","5642574526152704","http://www.seed-db.com/investorgraph/investorview?investorid=5642574526152704"
"5784","Scott Page","5664393647882240","http://www.seed-db.com/investorgraph/investorview?investorid=5664393647882240"
"5785","Scott Petry","5658270110842880","http://www.seed-db.com/investorgraph/investorview?investorid=5658270110842880"
"5786","Scott Petry","5729638462521344","http://www.seed-db.com/investorgraph/investorview?investorid=5729638462521344"
"5787","Scott Siegler","5289832347598848","http://www.seed-db.com/investorgraph/investorview?investorid=5289832347598848"
"5788","Scott Tannen","4784719497527296","http://www.seed-db.com/investorgraph/investorview?investorid=4784719497527296"
"5789","Scottish Enterprise","4894562401124352","http://www.seed-db.com/investorgraph/investorview?investorid=4894562401124352"
"5790","Scottish Equity Partners (SEP)","5049049669435392","http://www.seed-db.com/investorgraph/investorview?investorid=5049049669435392"
"5791","Scottish Equity Partners (SEP)","5123009698332672","http://www.seed-db.com/investorgraph/investorview?investorid=5123009698332672"
"5792","Scottish Investment Bank","5072864193544192","http://www.seed-db.com/investorgraph/investorview?investorid=5072864193544192"
"5793","Scout Ventures","6058628981194752","http://www.seed-db.com/investorgraph/investorview?investorid=6058628981194752"
"5794","Scrum Ventures","4690020841553920","http://www.seed-db.com/investorgraph/investorview?investorid=4690020841553920"
"5795","Seabed VC","5736594514378752","http://www.seed-db.com/investorgraph/investorview?investorid=5736594514378752"
"5796","Seacrest Global Group","6575867060813824","http://www.seed-db.com/investorgraph/investorview?investorid=6575867060813824"
"5797","Sean Ammirati","5473656415191040","http://www.seed-db.com/investorgraph/investorview?investorid=5473656415191040"
"5798","Sean Black","5440554296934400","http://www.seed-db.com/investorgraph/investorview?investorid=5440554296934400"
"5799","Sean Byrnes","5107628564807680","http://www.seed-db.com/investorgraph/investorview?investorid=5107628564807680"
"5800","Sean Conway","6384893885939712","http://www.seed-db.com/investorgraph/investorview?investorid=6384893885939712"
