"","InvName","InvID","InvWebsite"
"5833","Sparkland Capital","4827175958085632","http://www.seed-db.com/investorgraph/investorview?investorid=4827175958085632"
"5834","Sparkland Capital","5765200003203072","http://www.seed-db.com/investorgraph/investorview?investorid=5765200003203072"
"5835","Specialized Types","6239293928374272","http://www.seed-db.com/investorgraph/investorview?investorid=6239293928374272"
"5836","Spectrum 28","5987657867853824","http://www.seed-db.com/investorgraph/investorview?investorid=5987657867853824"
"5837","SpeedUPAfrica","5075729591042048","http://www.seed-db.com/investorgraph/investorview?investorid=5075729591042048"
"5838","Speedinvest","6121460158431232","http://www.seed-db.com/investorgraph/investorview?investorid=6121460158431232"
"5839","Spencer Rascoff","6057041550376960","http://www.seed-db.com/investorgraph/investorview?investorid=6057041550376960"
"5840","Spider Capital","5649153560412160","http://www.seed-db.com/investorgraph/investorview?investorid=5649153560412160"
"5841","Spread Capital","5752579829006336","http://www.seed-db.com/investorgraph/investorview?investorid=5752579829006336"
"5842","Spring Capital","5767952456482816","http://www.seed-db.com/investorgraph/investorview?investorid=5767952456482816"
"5843","Spring Capital Estonia","5631277000556544","http://www.seed-db.com/investorgraph/investorview?investorid=5631277000556544"
"5844","Spring Creek Investment Management, LLC","6311224547475456","http://www.seed-db.com/investorgraph/investorview?investorid=6311224547475456"
"5845","Spring Mountain Capital","5719044422369280","http://www.seed-db.com/investorgraph/investorview?investorid=5719044422369280"
"5846","Spring Partners","6493698531524608","http://www.seed-db.com/investorgraph/investorview?investorid=6493698531524608"
"5847","Spring Singapore","4851837219897344","http://www.seed-db.com/investorgraph/investorview?investorid=4851837219897344"
"5848","Spring Ventures","5975425125711872","http://www.seed-db.com/investorgraph/investorview?investorid=5975425125711872"
"5849","SpringRock Ventures","5669240451366912","http://www.seed-db.com/investorgraph/investorview?investorid=5669240451366912"
"5850","Springboard","5733511935819776","http://www.seed-db.com/investorgraph/investorview?investorid=5733511935819776"
"5851","Springboard","5917249491697664","http://www.seed-db.com/investorgraph/investorview?investorid=5917249491697664"
"5852","Springboard Angels","6035079671316480","http://www.seed-db.com/investorgraph/investorview?investorid=6035079671316480"
"5853","Springboard Enterprises","6063334218530816","http://www.seed-db.com/investorgraph/investorview?investorid=6063334218530816"
"5854","Springboard UK","5124355478519808","http://www.seed-db.com/investorgraph/investorview?investorid=5124355478519808"
"5855","Springfield Investments","4803491306405888","http://www.seed-db.com/investorgraph/investorview?investorid=4803491306405888"
"5856","Sprint","6259972753063936","http://www.seed-db.com/investorgraph/investorview?investorid=6259972753063936"
"5857","Sprint Accelerator","4817184891076608","http://www.seed-db.com/investorgraph/investorview?investorid=4817184891076608"
"5858","Sprint Nextel","6634718946656256","http://www.seed-db.com/investorgraph/investorview?investorid=6634718946656256"
"5859","Square 1 Bank","6322122104242176","http://www.seed-db.com/investorgraph/investorview?investorid=6322122104242176"
"5860","Square Peg Capital","5844646831849472","http://www.seed-db.com/investorgraph/investorview?investorid=5844646831849472"
"5861","Squarepeg Capital","5190188737232896","http://www.seed-db.com/investorgraph/investorview?investorid=5190188737232896"
"5862","Sravish Sridhar","6157070164295680","http://www.seed-db.com/investorgraph/investorview?investorid=6157070164295680"
"5863","Sree Sreenivasan","5921666060255232","http://www.seed-db.com/investorgraph/investorview?investorid=5921666060255232"
"5864","Sreeram Veeragandham","4859484413362176","http://www.seed-db.com/investorgraph/investorview?investorid=4859484413362176"
"5865","Sridhar Iyengar","5753073829937152","http://www.seed-db.com/investorgraph/investorview?investorid=5753073829937152"
"5866","Sridhar Iyengar","6263857181884416","http://www.seed-db.com/investorgraph/investorview?investorid=6263857181884416"
"5867","Srini Panguluri","6312982577414144","http://www.seed-db.com/investorgraph/investorview?investorid=6312982577414144"
"5868","St. Louis Arch Angels","5562430436409344","http://www.seed-db.com/investorgraph/investorview?investorid=5562430436409344"
"5869","St. Louis County Port Authority","5699708345384960","http://www.seed-db.com/investorgraph/investorview?investorid=5699708345384960"
"5870","St. Louis Economic Development Partnership","4767976272166912","http://www.seed-db.com/investorgraph/investorview?investorid=4767976272166912"
"5871","Stacey Alcorn","6438935450353664","http://www.seed-db.com/investorgraph/investorview?investorid=6438935450353664"
"5872","Stage 1 Ventures","5162334368563200","http://www.seed-db.com/investorgraph/investorview?investorid=5162334368563200"
"5873","Stage One Capital","5669200387375104","http://www.seed-db.com/investorgraph/investorview?investorid=5669200387375104"
"5874","Stage One Capital","6666279876296704","http://www.seed-db.com/investorgraph/investorview?investorid=6666279876296704"
"5875","StageOne Ventures","5633296927031296","http://www.seed-db.com/investorgraph/investorview?investorid=5633296927031296"
"5876","Stanford Angels and Entrepreneurs","5585314559033344","http://www.seed-db.com/investorgraph/investorview?investorid=5585314559033344"
"5877","Stanford University","5727790498316288","http://www.seed-db.com/investorgraph/investorview?investorid=5727790498316288"
"5878","Stanford University","6499819531010048","http://www.seed-db.com/investorgraph/investorview?investorid=6499819531010048"
"5879","Stanford University Venture Fund","5556602597801984","http://www.seed-db.com/investorgraph/investorview?investorid=5556602597801984"
"5880","Stanford University Venture Fund","5991873462140928","http://www.seed-db.com/investorgraph/investorview?investorid=5991873462140928"
"5881","StanfordStartX Fund","6178616090034176","http://www.seed-db.com/investorgraph/investorview?investorid=6178616090034176"
"5882","Stanislas Cromback","5604741232984064","http://www.seed-db.com/investorgraph/investorview?investorid=5604741232984064"
"5883","Stanley Park Ventures.","5671161711034368","http://www.seed-db.com/investorgraph/investorview?investorid=5671161711034368"
"5884","Star Power","4513694885085184","http://www.seed-db.com/investorgraph/investorview?investorid=4513694885085184"
"5885","Star Power Partners II LLC","5175958407479296","http://www.seed-db.com/investorgraph/investorview?investorid=5175958407479296"
"5886","Star Power Partners LLC","6641088118915072","http://www.seed-db.com/investorgraph/investorview?investorid=6641088118915072"
"5887","StarVest Partners","4811150730461184","http://www.seed-db.com/investorgraph/investorview?investorid=4811150730461184"
"5888","Stardust Venture Partners","5121743425372160","http://www.seed-db.com/investorgraph/investorview?investorid=5121743425372160"
"5889","Starfish Ventures","6010899944964096","http://www.seed-db.com/investorgraph/investorview?investorid=6010899944964096"
"5890","Starling Ventures","6441150579736576","http://www.seed-db.com/investorgraph/investorview?investorid=6441150579736576"
"5891","Start Capital","5147556812161024","http://www.seed-db.com/investorgraph/investorview?investorid=5147556812161024"
"5892","Start Capital","6195838250385408","http://www.seed-db.com/investorgraph/investorview?investorid=6195838250385408"
"5893","Start Co.","5330802179047424","http://www.seed-db.com/investorgraph/investorview?investorid=5330802179047424"
"5894","Start Co.","6385961957064704","http://www.seed-db.com/investorgraph/investorview?investorid=6385961957064704"
"5895","Start DMC","5189973720432640","http://www.seed-db.com/investorgraph/investorview?investorid=5189973720432640"
"5896","Start Engine","6352352126697472","http://www.seed-db.com/investorgraph/investorview?investorid=6352352126697472"
"5897","Start Fellows","5987202601320448","http://www.seed-db.com/investorgraph/investorview?investorid=5987202601320448"
"5898","Start Fellows","6376707648913408","http://www.seed-db.com/investorgraph/investorview?investorid=6376707648913408"
"5899","Start Fund","5940355883073536","http://www.seed-db.com/investorgraph/investorview?investorid=5940355883073536"
"5900","Start Garden","5574092346359808","http://www.seed-db.com/investorgraph/investorview?investorid=5574092346359808"
"5901","Start Invest","6201297690689536","http://www.seed-db.com/investorgraph/investorview?investorid=6201297690689536"
"5902","Start-Up Brasil","6281708341035008","http://www.seed-db.com/investorgraph/investorview?investorid=6281708341035008"
"5903","Start-Up Chile","4958904316329984","http://www.seed-db.com/investorgraph/investorview?investorid=4958904316329984"
"5904","StartCaps Ventures","4703669878521856","http://www.seed-db.com/investorgraph/investorview?investorid=4703669878521856"
"5905","StartEngine","6063249124491264","http://www.seed-db.com/investorgraph/investorview?investorid=6063249124491264"
"5906","StartFast Venture Accelerator","5809462459760640","http://www.seed-db.com/investorgraph/investorview?investorid=5809462459760640"
"5907","StartLabs","5117269151580160","http://www.seed-db.com/investorgraph/investorview?investorid=5117269151580160"
"5908","StartLabs","6190203911798784","http://www.seed-db.com/investorgraph/investorview?investorid=6190203911798784"
"5909","StartMate","6573670822576128","http://www.seed-db.com/investorgraph/investorview?investorid=6573670822576128"
"5910","StartOut","6340251949727744","http://www.seed-db.com/investorgraph/investorview?investorid=6340251949727744"
"5911","StartUp Health","5708397584318464","http://www.seed-db.com/investorgraph/investorview?investorid=5708397584318464"
"5912","StartX","4550662843006976","http://www.seed-db.com/investorgraph/investorview?investorid=4550662843006976"
"5913","StartX Fund","6674930838011904","http://www.seed-db.com/investorgraph/investorview?investorid=6674930838011904"
"5914","Startive Ventures","5416574940872704","http://www.seed-db.com/investorgraph/investorview?investorid=5416574940872704"
"5915","Startl","5248579891363840","http://www.seed-db.com/investorgraph/investorview?investorid=5248579891363840"
"5916","Startlabs Research","6012490022387712","http://www.seed-db.com/investorgraph/investorview?investorid=6012490022387712"
"5917","Startup Bootcamp Copenhagen","6087991088906240","http://www.seed-db.com/investorgraph/investorview?investorid=6087991088906240"
"5918","Startup Bootcamp Israel","6225428700200960","http://www.seed-db.com/investorgraph/investorview?investorid=6225428700200960"
"5919","Startup Capital Ventures","6656763306704896","http://www.seed-db.com/investorgraph/investorview?investorid=6656763306704896"
"5920","Startup Monthly","6625599825117184","http://www.seed-db.com/investorgraph/investorview?investorid=6625599825117184"
"5921","Startup Next","4572394572218368","http://www.seed-db.com/investorgraph/investorview?investorid=4572394572218368"
"5922","Startup Wise Guys","6371651667099648","http://www.seed-db.com/investorgraph/investorview?investorid=6371651667099648"
"5923","Startup:Education","6064733870358528","http://www.seed-db.com/investorgraph/investorview?investorid=6064733870358528"
"5924","StartupAngel","6382972424945664","http://www.seed-db.com/investorgraph/investorview?investorid=6382972424945664"
"5925","StartupChile","4515805156868096","http://www.seed-db.com/investorgraph/investorview?investorid=4515805156868096"
"5926","StartupHighway","5697022799642624","http://www.seed-db.com/investorgraph/investorview?investorid=5697022799642624"
"5927","StartupYard","4899498912382976","http://www.seed-db.com/investorgraph/investorview?investorid=4899498912382976"
"5928","Startupbootcamp","5146455236935680","http://www.seed-db.com/investorgraph/investorview?investorid=5146455236935680"
"5929","Startupbootcamp Amsterdam","5690761911730176","http://www.seed-db.com/investorgraph/investorview?investorid=5690761911730176"
"5930","Startupbootcamp E-Commerce Amsterdam","5042303722848256","http://www.seed-db.com/investorgraph/investorview?investorid=5042303722848256"
"5931","Startupbootcamp Fintech New York","4622227735576576","http://www.seed-db.com/investorgraph/investorview?investorid=4622227735576576"
"5932","Startupbootcamp HighTechXL","6421799705247744","http://www.seed-db.com/investorgraph/investorview?investorid=6421799705247744"
"5933","Startupbootcamp Israü¾Œ“¤¼l","6463075414704128","http://www.seed-db.com/investorgraph/investorview?investorid=6463075414704128"
"5934","Startupbootcamp Istanbul","5183254080520192","http://www.seed-db.com/investorgraph/investorview?investorid=5183254080520192"
"5935","Startupbootcamp Smart Transportation & Energy Berlin","5152532615659520","http://www.seed-db.com/investorgraph/investorview?investorid=5152532615659520"
"5936","Starz Media","5742737177444352","http://www.seed-db.com/investorgraph/investorview?investorid=5742737177444352"
"5937","State of Wisconsin Investment Board","4802612503248896","http://www.seed-db.com/investorgraph/investorview?investorid=4802612503248896"
"5938","Steadfast Venture Capital","5944978408734720","http://www.seed-db.com/investorgraph/investorview?investorid=5944978408734720"
"5939","Steelhead Ventures, LLC","6632708369285120","http://www.seed-db.com/investorgraph/investorview?investorid=6632708369285120"
"5940","Stefan Sharkansky","5744548458266624","http://www.seed-db.com/investorgraph/investorview?investorid=5744548458266624"
"5941","Stefan Sharkansky","6213720606769152","http://www.seed-db.com/investorgraph/investorview?investorid=6213720606769152"
"5942","Stella Fayman","5674524267773952","http://www.seed-db.com/investorgraph/investorview?investorid=5674524267773952"
"5943","Stella Maris Partners","5673531627012096","http://www.seed-db.com/investorgraph/investorview?investorid=5673531627012096"
"5944","Sten Tamkivi","6273307649245184","http://www.seed-db.com/investorgraph/investorview?investorid=6273307649245184"
"5945","Stephan Reckie","5771288509415424","http://www.seed-db.com/investorgraph/investorview?investorid=5771288509415424"
"5946","Stephan Schambach","5027125740437504","http://www.seed-db.com/investorgraph/investorview?investorid=5027125740437504"
"5947","Stephane Philipakis","5159259977285632","http://www.seed-db.com/investorgraph/investorview?investorid=5159259977285632"
"5948","Stephano Kim","4916996776919040","http://www.seed-db.com/investorgraph/investorview?investorid=4916996776919040"
"5949","Stephano Kim","5546784839434240","http://www.seed-db.com/investorgraph/investorview?investorid=5546784839434240"
"5950","Stephen Blum","5704211215941632","http://www.seed-db.com/investorgraph/investorview?investorid=5704211215941632"
"5951","Stephen Bullock","5654185752133632","http://www.seed-db.com/investorgraph/investorview?investorid=5654185752133632"
"5952","Stephen Bullock","6346178916515840","http://www.seed-db.com/investorgraph/investorview?investorid=6346178916515840"
"5953","Stephen Corby","5584324569071616","http://www.seed-db.com/investorgraph/investorview?investorid=5584324569071616"
"5954","Stephen Killeen","5287693323862016","http://www.seed-db.com/investorgraph/investorview?investorid=5287693323862016"
"5955","Stephen Killeen","5883771295367168","http://www.seed-db.com/investorgraph/investorview?investorid=5883771295367168"
"5956","Stephen Palmer","5384166531137536","http://www.seed-db.com/investorgraph/investorview?investorid=5384166531137536"
"5957","Stephen Plumlee","4843902804688896","http://www.seed-db.com/investorgraph/investorview?investorid=4843902804688896"
"5958","Stephen Roulac","4609348739268608","http://www.seed-db.com/investorgraph/investorview?investorid=4609348739268608"
"5959","Stephen Tindall","4918339138748416","http://www.seed-db.com/investorgraph/investorview?investorid=4918339138748416"
"5960","Sterling Equities","4987074469953536","http://www.seed-db.com/investorgraph/investorview?investorid=4987074469953536"
"5961","Sterling.VC","5717912446828544","http://www.seed-db.com/investorgraph/investorview?investorid=5717912446828544"
"5962","Steve Anderson","5351856003874816","http://www.seed-db.com/investorgraph/investorview?investorid=5351856003874816"
"5963","Steve Baker","6134045247275008","http://www.seed-db.com/investorgraph/investorview?investorid=6134045247275008"
"5964","Steve Baxter","6217145453117440","http://www.seed-db.com/investorgraph/investorview?investorid=6217145453117440"
"5965","Steve Bennet","5709970683199488","http://www.seed-db.com/investorgraph/investorview?investorid=5709970683199488"
"5966","Steve Bennet","5820997831753728","http://www.seed-db.com/investorgraph/investorview?investorid=5820997831753728"
"5967","Steve Bennett","5716282003423232","http://www.seed-db.com/investorgraph/investorview?investorid=5716282003423232"
"5968","Steve Blank","5273549862338560","http://www.seed-db.com/investorgraph/investorview?investorid=5273549862338560"
"5969","Steve Case","6341842882789376","http://www.seed-db.com/investorgraph/investorview?investorid=6341842882789376"
"5970","Steve Chen","5214067413221376","http://www.seed-db.com/investorgraph/investorview?investorid=5214067413221376"
"5971","Steve Chen","5938415430270976","http://www.seed-db.com/investorgraph/investorview?investorid=5938415430270976"
"5972","Steve Collens","6300021003649024","http://www.seed-db.com/investorgraph/investorview?investorid=6300021003649024"
"5973","Steve Eskenazi","5100045250592768","http://www.seed-db.com/investorgraph/investorview?investorid=5100045250592768"
"5974","Steve Farsht","5818134535602176","http://www.seed-db.com/investorgraph/investorview?investorid=5818134535602176"
"5975","Steve Gilpin","5682884488724480","http://www.seed-db.com/investorgraph/investorview?investorid=5682884488724480"
"5976","Steve Gilpin","5978873883787264","http://www.seed-db.com/investorgraph/investorview?investorid=5978873883787264"
"5977","Steve Huffman","5718499078963200","http://www.seed-db.com/investorgraph/investorview?investorid=5718499078963200"
"5978","Steve Kaufmann","5526789719851008","http://www.seed-db.com/investorgraph/investorview?investorid=5526789719851008"
"5979","Steve Kaufmann","5846652715794432","http://www.seed-db.com/investorgraph/investorview?investorid=5846652715794432"
"5980","Steve King","4891204089020416","http://www.seed-db.com/investorgraph/investorview?investorid=4891204089020416"
"5981","Steve Loughlin","5849135072673792","http://www.seed-db.com/investorgraph/investorview?investorid=5849135072673792"
"5982","Steve Martocci","5545177821216768","http://www.seed-db.com/investorgraph/investorview?investorid=5545177821216768"
"5983","Steve Nasiri","6423558393692160","http://www.seed-db.com/investorgraph/investorview?investorid=6423558393692160"
"5984","Steve Newcomb","5927497048784896","http://www.seed-db.com/investorgraph/investorview?investorid=5927497048784896"
"5985","Steve O'Brien","6323112429748224","http://www.seed-db.com/investorgraph/investorview?investorid=6323112429748224"
"5986","Steve Olechowski","5253970175983616","http://www.seed-db.com/investorgraph/investorview?investorid=5253970175983616"
"5987","Steve Pankhurst","5181766411223040","http://www.seed-db.com/investorgraph/investorview?investorid=5181766411223040"
"5988","Steve Potash","4846091883249664","http://www.seed-db.com/investorgraph/investorview?investorid=4846091883249664"
"5989","Steve Reaser","6484413881778176","http://www.seed-db.com/investorgraph/investorview?investorid=6484413881778176"
"5990","Steve Reich","4533957026643968","http://www.seed-db.com/investorgraph/investorview?investorid=4533957026643968"
"5991","Steve Shulman","5324538099269632","http://www.seed-db.com/investorgraph/investorview?investorid=5324538099269632"
"5992","Steve Slovick","6141598752571392","http://www.seed-db.com/investorgraph/investorview?investorid=6141598752571392"
"5993","Steve Stoute","6487248484696064","http://www.seed-db.com/investorgraph/investorview?investorid=6487248484696064"
"5994","Steven Alan","4699039496929280","http://www.seed-db.com/investorgraph/investorview?investorid=4699039496929280"
"5995","Steven B. Swoboda","5174286457241600","http://www.seed-db.com/investorgraph/investorview?investorid=5174286457241600"
"5996","Steven Boal","4606429772120064","http://www.seed-db.com/investorgraph/investorview?investorid=4606429772120064"
"5997","Steven Collens","6604858962477056","http://www.seed-db.com/investorgraph/investorview?investorid=6604858962477056"
"5998","Steven Fan","5683145592537088","http://www.seed-db.com/investorgraph/investorview?investorid=5683145592537088"
"5999","Steven Ho","5075235011297280","http://www.seed-db.com/investorgraph/investorview?investorid=5075235011297280"
"6000","Steven Kane","5661573611782144","http://www.seed-db.com/investorgraph/investorview?investorid=5661573611782144"
"6001","Steven Rosenblatt","4728781575028736","http://www.seed-db.com/investorgraph/investorview?investorid=4728781575028736"
"6002","Steven Roussey","5427078732185600","http://www.seed-db.com/investorgraph/investorview?investorid=5427078732185600"
"6003","Steven Tamm","6156850005278720","http://www.seed-db.com/investorgraph/investorview?investorid=6156850005278720"
"6004","Steven Tamm","6348220993110016","http://www.seed-db.com/investorgraph/investorview?investorid=6348220993110016"
"6005","Steven Yu","5612519687192576","http://www.seed-db.com/investorgraph/investorview?investorid=5612519687192576"
"6006","Stewart Alsop","4766140278505472","http://www.seed-db.com/investorgraph/investorview?investorid=4766140278505472"
"6007","Stewart Butterfield","5715811771613184","http://www.seed-db.com/investorgraph/investorview?investorid=5715811771613184"
"6008","Stonebridge Capital","4562309078843392","http://www.seed-db.com/investorgraph/investorview?investorid=4562309078843392"
"6009","Stonebridge Capital","5183185780473856","http://www.seed-db.com/investorgraph/investorview?investorid=5183185780473856"
"6010","Stonehenge Growth Equity","5263577921355776","http://www.seed-db.com/investorgraph/investorview?investorid=5263577921355776"
"6011","Stonewood Investors","5151231358009344","http://www.seed-db.com/investorgraph/investorview?investorid=5151231358009344"
"6012","Storm Ventures","5152817257906176","http://www.seed-db.com/investorgraph/investorview?investorid=5152817257906176"
"6013","Straight Shot","4757759975227392","http://www.seed-db.com/investorgraph/investorview?investorid=4757759975227392"
"6014","Straightline Ventures","5583161601818624","http://www.seed-db.com/investorgraph/investorview?investorid=5583161601818624"
"6015","Strategic angels","6729049049137152","http://www.seed-db.com/investorgraph/investorview?investorid=6729049049137152"
"6016","Strauss Zelnick","5428514425667584","http://www.seed-db.com/investorgraph/investorview?investorid=5428514425667584"
"6017","Strauss Zelnick","5758626287321088","http://www.seed-db.com/investorgraph/investorview?investorid=5758626287321088"
"6018","Streamlined Ventures","4921274497236992","http://www.seed-db.com/investorgraph/investorview?investorid=4921274497236992"
"6019","StreetEdge Capital","5095675855372288","http://www.seed-db.com/investorgraph/investorview?investorid=5095675855372288"
"6020","Stripes Group","4790885967462400","http://www.seed-db.com/investorgraph/investorview?investorid=4790885967462400"
"6021","Stripes Group","5768643342237696","http://www.seed-db.com/investorgraph/investorview?investorid=5768643342237696"
"6022","Strong Ventures","6527739637006336","http://www.seed-db.com/investorgraph/investorview?investorid=6527739637006336"
"6023","Struck Capital","6455181667467264","http://www.seed-db.com/investorgraph/investorview?investorid=6455181667467264"
"6024","Structure","6198495258083328","http://www.seed-db.com/investorgraph/investorview?investorid=6198495258083328"
"6025","Structure Capital","6651226020118528","http://www.seed-db.com/investorgraph/investorview?investorid=6651226020118528"
"6026","Structure Fund","6300569421479936","http://www.seed-db.com/investorgraph/investorview?investorid=6300569421479936"
"6027","Stuart Coulson","6063306838114304","http://www.seed-db.com/investorgraph/investorview?investorid=6063306838114304"
"6028","Stuart Hunter","5255283127353344","http://www.seed-db.com/investorgraph/investorview?investorid=5255283127353344"
"6029","Stuart Larkins","5458946986868736","http://www.seed-db.com/investorgraph/investorview?investorid=5458946986868736"
"6030","Stuart Larkins","5666386294603776","http://www.seed-db.com/investorgraph/investorview?investorid=5666386294603776"
"6031","Stuart Levinson","5920843175559168","http://www.seed-db.com/investorgraph/investorview?investorid=5920843175559168"
"6032","Studio VC","5747897710673920","http://www.seed-db.com/investorgraph/investorview?investorid=5747897710673920"
"6033","Stupski Foundation","5197492282982400","http://www.seed-db.com/investorgraph/investorview?investorid=5197492282982400"
"6034","Sublime IP","5538860188565504","http://www.seed-db.com/investorgraph/investorview?investorid=5538860188565504"
"6035","Subtraction Capital","5699247693365248","http://www.seed-db.com/investorgraph/investorview?investorid=5699247693365248"
"6036","Sud Investments","4977215938756608","http://www.seed-db.com/investorgraph/investorview?investorid=4977215938756608"
"6037","Sudip Bandopadhyay","5712535718199296","http://www.seed-db.com/investorgraph/investorview?investorid=5712535718199296"
"6038","Sue Heilbronner","5138530749644800","http://www.seed-db.com/investorgraph/investorview?investorid=5138530749644800"
"6039","Suffolk Equity Partners","4621917956866048","http://www.seed-db.com/investorgraph/investorview?investorid=4621917956866048"
"6040","Sugath Warnakulasuriya","4642703644033024","http://www.seed-db.com/investorgraph/investorview?investorid=4642703644033024"
"6041","Sujal Patel","5636564507951104","http://www.seed-db.com/investorgraph/investorview?investorid=5636564507951104"
"6042","Sujal Patel","6330906012811264","http://www.seed-db.com/investorgraph/investorview?investorid=6330906012811264"
"6043","Suleman Ali","5778892929368064","http://www.seed-db.com/investorgraph/investorview?investorid=5778892929368064"
"6044","Sumit Gupta","5527248648011776","http://www.seed-db.com/investorgraph/investorview?investorid=5527248648011776"
"6045","Sumit Mehra","5120880837394432","http://www.seed-db.com/investorgraph/investorview?investorid=5120880837394432"
"6046","Summation Health Ventures","4717853823467520","http://www.seed-db.com/investorgraph/investorview?investorid=4717853823467520"
"6047","Summer@Highland","5866277797101568","http://www.seed-db.com/investorgraph/investorview?investorid=5866277797101568"
"6048","Summit Action Fund","6611551658180608","http://www.seed-db.com/investorgraph/investorview?investorid=6611551658180608"
"6049","Summit Capital","5158149728239616","http://www.seed-db.com/investorgraph/investorview?investorid=5158149728239616"
"6050","Summit Partners","4927071423823872","http://www.seed-db.com/investorgraph/investorview?investorid=4927071423823872"
"6051","Summit Partners","5694355071303680","http://www.seed-db.com/investorgraph/investorview?investorid=5694355071303680"
"6052","Sumon Sadhu","6469536119259136","http://www.seed-db.com/investorgraph/investorview?investorid=6469536119259136"
"6053","SunBridge Global Ventures","6580441301647360","http://www.seed-db.com/investorgraph/investorview?investorid=6580441301647360"
"6054","Sundance DiGiovanni","4759186189582336","http://www.seed-db.com/investorgraph/investorview?investorid=4759186189582336"
"6055","Sundar Subramaniam","6225618752503808","http://www.seed-db.com/investorgraph/investorview?investorid=6225618752503808"
"6056","Sundeep Ahuja","5760477300785152","http://www.seed-db.com/investorgraph/investorview?investorid=5760477300785152"
"6057","Suneel Kumar","5731176899674112","http://www.seed-db.com/investorgraph/investorview?investorid=5731176899674112"
"6058","Sunghyun So","6216566169403392","http://www.seed-db.com/investorgraph/investorview?investorid=6216566169403392"
"6059","Sunghyun So","6718298238484480","http://www.seed-db.com/investorgraph/investorview?investorid=6718298238484480"
"6060","Sunil Hirani","5212730873085952","http://www.seed-db.com/investorgraph/investorview?investorid=5212730873085952"
"6061","Sunil Hirani","6276595065028608","http://www.seed-db.com/investorgraph/investorview?investorid=6276595065028608"
"6062","Sunil Kalra","5339481666224128","http://www.seed-db.com/investorgraph/investorview?investorid=5339481666224128"
"6063","Sunil Kalra","5640924235300864","http://www.seed-db.com/investorgraph/investorview?investorid=5640924235300864"
"6064","Sunstone Capital","5404951702405120","http://www.seed-db.com/investorgraph/investorview?investorid=5404951702405120"
"6065","Supply Chain Ventures","5539805890871296","http://www.seed-db.com/investorgraph/investorview?investorid=5539805890871296"
"6066","Suranga Chandratillake","6314258988007424","http://www.seed-db.com/investorgraph/investorview?investorid=6314258988007424"
"6067","SurveyMonkey","6070602108502016","http://www.seed-db.com/investorgraph/investorview?investorid=6070602108502016"
"6068","Susa Ventures","6565997762838528","http://www.seed-db.com/investorgraph/investorview?investorid=6565997762838528"
"6069","Sutter Hill Ventures","5735705540034560","http://www.seed-db.com/investorgraph/investorview?investorid=5735705540034560"
"6070","Sutton Morgan","5689347768582144","http://www.seed-db.com/investorgraph/investorview?investorid=5689347768582144"
"6071","Svea Ekonomi","6483412328120320","http://www.seed-db.com/investorgraph/investorview?investorid=6483412328120320"
"6072","Sven Ernst","5445143591124992","http://www.seed-db.com/investorgraph/investorview?investorid=5445143591124992"
"6073","Svetozar Georgiev","5597593232998400","http://www.seed-db.com/investorgraph/investorview?investorid=5597593232998400"
"6074","Swarth Group","6070525738614784","http://www.seed-db.com/investorgraph/investorview?investorid=6070525738614784"
"6075","Swarth Group","6106906179403776","http://www.seed-db.com/investorgraph/investorview?investorid=6106906179403776"
"6076","Sway Ventures","5691893920825344","http://www.seed-db.com/investorgraph/investorview?investorid=5691893920825344"
"6077","Sweet Capital Ltd.","5793995611439104","http://www.seed-db.com/investorgraph/investorview?investorid=5793995611439104"
"6078","Swift River Investments","6201134918139904","http://www.seed-db.com/investorgraph/investorview?investorid=6201134918139904"
"6079","Switch Ventures","5910353925898240","http://www.seed-db.com/investorgraph/investorview?investorid=5910353925898240"
"6080","Sydney Angels","4887755494522880","http://www.seed-db.com/investorgraph/investorview?investorid=4887755494522880"
"6081","Sydney Angels Sidecar Fund","4576581074812928","http://www.seed-db.com/investorgraph/investorview?investorid=4576581074812928"
"6082","Sydney Angels Sidecar Fund","6366315602247680","http://www.seed-db.com/investorgraph/investorview?investorid=6366315602247680"
"6083","Sygnus Capital","6018427114225664","http://www.seed-db.com/investorgraph/investorview?investorid=6018427114225664"
"6084","Sylvain Zimmer","4739465205514240","http://www.seed-db.com/investorgraph/investorview?investorid=4739465205514240"
"6085","Symmetrical Ventures","5122430481727488","http://www.seed-db.com/investorgraph/investorview?investorid=5122430481727488"
"6086","SymphonyAlpha Ventures","6282230984867840","http://www.seed-db.com/investorgraph/investorview?investorid=6282230984867840"
"6087","Synchrony Financial","4873341722689536","http://www.seed-db.com/investorgraph/investorview?investorid=4873341722689536"
"6088","SyndicateRoom","5685924637704192","http://www.seed-db.com/investorgraph/investorview?investorid=5685924637704192"
"6089","Syngenta Ventures","4693707517329408","http://www.seed-db.com/investorgraph/investorview?investorid=4693707517329408"
"6090","Synygy","4748547454926848","http://www.seed-db.com/investorgraph/investorview?investorid=4748547454926848"
"6091","Sze-jun Tsai","5735004856385536","http://www.seed-db.com/investorgraph/investorview?investorid=5735004856385536"
"6092","Sze-jun Tsai","6023741360308224","http://www.seed-db.com/investorgraph/investorview?investorid=6023741360308224"
"6093","T-Venture","4783917848592384","http://www.seed-db.com/investorgraph/investorview?investorid=4783917848592384"
"6094","T. Chen Fong","5710439170179072","http://www.seed-db.com/investorgraph/investorview?investorid=5710439170179072"
"6095","T. McCann","4795169861795840","http://www.seed-db.com/investorgraph/investorview?investorid=4795169861795840"
